subject_id,trial_name,known_learnrelquest,pair_learnrelquest,trial_ind_learnrelquest,rt_learnrelquest,response_learnrelquest,acc_learnrelquest,trial_index,type
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[4, 5]",23.0,0.508,1,1.0,236,second
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[7, 1]",24.0,0.642,0,1.0,237,second
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[6, 7]",25.0,0.631,0,1.0,238,second
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[6, 2]",26.0,0.471,1,0.0,239,second
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[4, 1]",27.0,0.416,0,1.0,240,second
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[7, 2]",0.0,2.04,0,0.0,327,third
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[5, 1]",1.0,2.884,1,1.0,328,third
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[5, 4]",2.0,1.878,1,1.0,329,third
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[6, 4]",3.0,1.693,1,1.0,330,third
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[7, 1]",4.0,1.196,0,1.0,331,third
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[5, 3]",5.0,4.131,1,0.0,332,third
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[7, 4]",6.0,2.687,0,0.0,333,third
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[6, 2]",7.0,1.587,0,1.0,334,third
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[6, 0]",8.0,2.158,0,0.0,335,third
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[5, 6]",9.0,2.897,0,1.0,336,third
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[1, 4]",10.0,0.965,0,1.0,337,third
